city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Easton,PA,light,40.68146598360654,-75.2432762295082,12.0,2010,4,Night
Kingston,NH,sphere,42.90840000000002,-71.06109999999995,10.0,2010,4,Night
LaGrangeville,NY,cigar,41.668400000000005,-73.7225,240.0,2010,4,Night
Hagerstown,MD,formation,39.63588759398509,-77.6939879699248,300.0,2010,4,Day
Kenhorst,PA,light,,,120.0,2010,4,Night
Westwood,NJ,other,41.00990000000001,-74.00729999999992,30.0,2010,4,Day
East Islip,NY,sphere,40.7214,-73.17010000000002,60.0,2010,4,Night
Haverhill,MA,unknown,42.774635616438445,-71.0963839041099,1800.0,2010,4,Night
Cranford,NJ,light,40.65590000000009,-74.30450000000012,1800.0,2010,4,Night
Towson,MD,disk,39.40776842105256,-76.60717368421054,,2010,4,Day
Norfolk,MA,light,42.11620000000002,-71.3306,30.0,2009,4,Day
Saxtons River,VT,sphere,43.1454,-72.5069,60.0,2010,4,Night
Monmouth Beach,NJ,light,40.33409999999999,-73.98440000000002,3600.0,2009,4,Night
Durham,CT,light,41.481800000000014,-72.6812,60.0,2010,4,Night
Plymouth,PA,sphere,41.24900000000002,-75.96149999999993,180.0,2010,4,Night
Franklin,NJ,light,41.11310000000002,-74.59159999999999,,2009,4,Night
Hampden,MA,sphere,42.0679,-72.4185,,2009,4,Day
Clarks Summit,PA,unknown,41.448599999999935,-75.72799999999978,,2009,4,Day
Massapequa,NY,light,40.68260000000007,-73.46700000000003,300.0,2010,4,Night
Somerset,MA,sphere,41.75188260869569,-71.15711739130427,,2010,4,Day
Greenwich,CT,cylinder,41.05957602339185,-73.64275497076021,60.0,2009,4,Day
Somerviller,MA,sphere,,,30.0,2009,4,Night
Katonah,CT,triangle,,,10.0,2010,4,Night
Orono,ME,triangle,44.94808653846156,-68.6774538461539,420.0,2009,4,Night
York,PA,light,39.96327543160691,-76.71886879150092,3600.0,2009,4,Day
Somers,CT,other,41.99080000000001,-72.45170000000002,600.0,2010,4,Day
Milton,MA,fireball,42.238900000000086,-71.0810000000001,10.0,2010,4,Night
Greenville,RI,formation,41.88139999999999,-71.55670000000002,300.0,2010,4,Night
Manville,NJ,other,40.5422,-74.577,30.0,2008,4,Night
Haddam,CT,cigar,41.4602,-72.5006,300.0,2010,4,Day
Lynn,MA,circle,42.473313398692696,-70.95398562091513,30.0,2010,4,Day
Marshfield,MA,sphere,42.09180000000003,-70.70560000000015,3600.0,2010,4,Night
Dover,DE,changing,39.1665299638988,-75.52987906137183,3600.0,2009,4,Night
Manhasset,NY,triangle,40.79389999999999,-73.68620000000007,5.0,2009,4,Day
Methuen,MA,oval,42.73239999999993,-71.18620000000008,140.0,2009,4,Night
East Derry,NH,triangle,,,,2009,4,Night
Salamanca,NY,fireball,42.082600000000006,-78.76009999999998,180.0,2009,4,Night
Burlington,VT,formation,44.47554791666679,-73.21075000000022,5.0,2009,4,Night
New York,NY,cylinder,40.74430706561583,-73.98772448166753,300.0,2009,4,Day
Gaithersburg,MD,circle,39.14072038404706,-77.20584416543608,1800.0,2009,4,Night
Plainview,NY,unknown,40.77649999999995,-73.46730000000008,240.0,2010,4,Night
Warwick,RI,disk,41.71568450184496,-71.42906014760146,600.0,2010,4,Night
New York,NY,oval,40.74430706561583,-73.98772448166753,900.0,2010,4,Night
West Chester,PA,cigar,39.95220216450215,-75.61569004328994,5.0,2009,4,Day
Downingtown,PA,fireball,40.03260000000019,-75.71899999999971,4.0,2009,4,Night
Cranston,RI,disk,41.77119238578687,-71.46207461928938,60.0,2009,4,Day
Richmond,VT,light,44.40980000000001,-72.8605,450.0,2009,4,Night
Portland,ME,sphere,43.67350846153849,-70.28084769230769,120.0,2009,4,Night
Hudson,NY,triangle,42.26153499999992,-73.74847571428575,600.0,2010,4,Night
Rutland,VT,triangle,43.64374666666664,-72.90210222222218,3.0,2010,4,Night
Wading River,NY,formation,40.94059999999999,-72.83480000000003,120.0,2009,4,Night
Flushing,NY,diamond,40.75329126637547,-73.81827794759829,3600.0,2009,4,Night
New York,NY,circle,40.74430706561583,-73.98772448166753,14.0,2009,4,Day
Bradford,PA,other,41.90880000000001,-78.70630000000004,20.0,2009,4,Day
Saint James,NY,circle,40.89339999999998,-73.18040000000005,,2009,4,Day
Burlington,VT,light,44.47554791666679,-73.21075000000022,,2009,4,Night
Woodside,NY,oval,40.745399999999854,-73.90539999999977,60.0,2009,4,Day
Stockbridge,MA,light,,,900.0,2009,4,Night
Plymouth,PA,unknown,41.24900000000002,-75.96149999999993,2.0,2009,4,Night
Catonsville,MD,sphere,39.26940000000008,-76.74469999999985,20.0,2009,4,Day
Bristol,CT,cigar,41.68150531400957,-72.9405850241548,180.0,2009,4,Day
East Berlin,PA,oval,39.9707,-77.01050000000002,,2009,4,Day
Horsham,PA,triangle,40.18829999999991,-75.15020000000003,30.0,2009,4,Night
Clarksville,MD,cigar,39.201800000000034,-76.93100000000003,300.0,2009,4,Night
Saint Davids,PA,triangle,,,,2009,4,Night
Melbrook,NY,other,,,15.0,2009,4,Night
Dunellen,NJ,circle,40.60709999999997,-74.48,60.0,2009,4,Night
Rutland,VT,sphere,43.64374666666664,-72.90210222222218,600.0,2010,4,Day
Waterville,VT,cigar,,,300.0,2010,4,Day
Mays Landing,NJ,cigar,39.45430000000002,-74.73210000000002,3.0,2006,4,Day
Uxbridge,MA,light,42.06279999999999,-71.64370000000005,1800.0,2008,4,Night
Parsippany,NJ,other,40.859700000000345,-74.4026000000003,30.0,2011,4,Night
New Castle,PA,other,41.00122390243907,-80.319467804878,30.0,2011,4,Night
Center Barnstead,NH,other,43.3527,-71.2101,,2011,4,Night
South Williamsport,PA,diamond,,,2.0,2011,4,Night
Hatfield,MA,formation,42.3868,-72.6065,7.0,2011,4,Night
New York,NY,cylinder,40.74430706561583,-73.98772448166753,6.0,2011,4,Day
Valatie,NY,light,42.4076,-73.65639999999999,60.0,2011,4,Day
Auburn,NY,triangle,42.91289999999994,-76.5658999999999,600.0,2011,4,Night
Easton,MA,light,,,,2011,4,Night
Annapolis,MD,circle,38.97444678714864,-76.5225995983938,600.0,2011,4,Night
Buffalo,NY,circle,42.90222609317205,-78.85083919083908,15.0,2011,4,Night
Grand Island,NY,light,43.0109,-78.95740000000008,30.0,2011,4,Night
Asbury Park,NJ,triangle,40.24237688442221,-74.03824371859262,,2011,4,Night
Egg Harbor Township,NJ,triangle,,,,2011,4,Night
Clayton,NJ,light,39.65999999999998,-75.09179999999999,5.0,2011,4,Night
Vandergrift,PA,disk,40.654300000000006,-79.48289999999999,,2011,4,Day
Belfast,ME,fireball,44.47350000000004,-69.05510000000002,600.0,2011,4,Night
New York,NY,circle,40.74430706561583,-73.98772448166753,,2011,4,Night
West Chester,PA,cigar,39.95220216450215,-75.61569004328994,5.0,2009,4,Day
Kutztown,PA,circle,40.537800000000026,-75.78119999999998,120.0,2011,4,Night
Westminster,MD,circle,39.59146094420588,-77.00426309012886,180.0,2011,4,Night
New York,NY,triangle,40.74430706561583,-73.98772448166753,7.0,2011,4,Night
Sea Cliff,NY,light,40.8445,-73.64249999999998,30.0,2011,4,Night
Effort,PA,triangle,40.96190000000001,-75.4688,,2011,4,Night
Wilkes-Barre,PA,rectangle,41.23260710382515,-75.82914754098356,10.0,2011,4,Night
Rockland,NY,light,,,,2011,4,Night
Cabot,PA,sphere,40.7917,-79.7554,10.0,2011,4,Day
Saegertown,PA,light,41.74120000000001,-80.13290000000003,10.0,2011,4,Night
Springville,NY,unknown,42.52519999999999,-78.6855,,2011,4,Night
Franklin Square,NY,triangle,40.70730000000002,-73.67599999999997,5.0,2011,4,Night
Medway,MA,cylinder,42.15560000000003,-71.42680000000007,1800.0,2004,4,Day
New York,NY,other,40.74430706561583,-73.98772448166753,60.0,2004,4,Day
Campville,NY,light,,,750.0,2011,4,Day
Leesport,PA,disk,40.42010000000002,-75.99579999999997,5.0,2009,4,Night
Corning,NY,light,42.096544776119366,-77.03342089552228,10800.0,2011,4,Night
Hopatcong,NJ,unknown,40.93980000000004,-74.66170000000007,,2011,4,Day
Mystic,CT,triangle,41.35429999999998,-71.9665000000001,330.0,2011,4,Night
Stamford,CT,sphere,41.070318348624106,-73.54236269113177,2.0,2011,4,Night
Pennellville,NY,light,43.26659999999999,-76.24990000000001,60.0,2011,4,Day
Kenilworth,NJ,circle,40.67780000000002,-74.2917,3600.0,2011,4,Night
Pgh,PA,circle,,,6.5,2012,4,Night
Saugerties,NY,unknown,42.0978,-73.99670000000003,60.0,2012,4,Night
Danville,VT,light,44.4393,-72.1344,90.0,2012,4,Night
Arbutus,MD,light,,,150.0,2012,4,Day
East Haven,CT,unknown,41.28330000000005,-72.86530000000015,1.0,2012,4,Night
Gaithersburg,MD,fireball,39.14072038404706,-77.20584416543608,2.0,2012,4,Night
Frostburg,MD,fireball,39.640799999999984,-78.96799999999999,1.0,2012,4,Night
Elkridge,MD,light,39.20580000000005,-76.74799999999986,1200.0,2012,4,Night
Clarksburg,MD,circle,39.26209999999997,-77.3026,,2012,4,Night
Buffalo,NY,other,42.90222609317205,-78.85083919083908,180.0,2012,4,Day
Lakewood,NJ,fireball,40.07210000000011,-74.20689999999966,2.0,2012,4,Night
Seal Cove,ME,sphere,44.30060000000001,-68.38829999999999,60.0,2012,4,Night
Bohemia,NY,oval,40.76929999999998,-73.1151,120.0,2012,4,Day
Niagara Falls,NY,circle,43.10613391812865,-78.98603684210504,,2012,4,Day
bloomfield,CT,triangle,41.85269999999998,-72.7362000000001,,2012,4,Night
Harpswell,ME,sphere,43.8122,-69.8888,3600.0,2012,4,Night
Perkasie,PA,changing,40.37210000000004,-75.29269999999998,300.0,2012,4,Day
Scarborough,ME,circle,43.59211794871788,-70.37283589743586,540.0,2012,4,Night
Scarborough,ME,light,43.59211794871788,-70.37283589743586,540.0,2012,4,Night
Scarborough,ME,light,43.59211794871788,-70.37283589743586,540.0,2012,4,Night
Monroeville,PA,light,40.42349999999994,-79.75879999999975,5.0,2012,4,Day
Boston,MA,cylinder,42.34166295060047,-71.0656337116156,10800.0,2012,4,Day
Danbury,NH,unknown,43.53220000000001,-71.8786,30.0,2012,4,Night
Bay Shore,NY,fireball,40.73379999999998,-73.26519999999987,60.0,2012,4,Day
Carlisle,PA,sphere,40.189189427312805,-77.20376784140974,3.0,2012,4,Night
Grindstone,PA,light,40.015,-79.8367,120.0,2012,4,Night
Circleville,NY,triangle,,,600.0,2012,4,Night
Monroeville,PA,circle,40.42349999999994,-79.75879999999975,15.0,2012,4,Day
Otis AFB,MA,other,,,1800.0,2012,4,Day
Olyphant,PA,fireball,41.50070000000004,-75.60260000000001,240.0,2012,4,Night
New York,NY,light,40.74430706561583,-73.98772448166753,480.0,2012,4,Night
Williamsville,NY,unknown,,,,2012,4,Night
Royersford,PA,oval,40.204,-75.53809999999991,,2012,4,Night
Mount Airy,MD,light,39.3795,-77.16560000000008,210.0,2012,4,Night
Newark,NJ,fireball,40.73847222222246,-74.1799925595236,,2012,4,Night
Woodstock,NY,light,42.04770000000002,-74.12269999999992,,2012,4,Night
Hopkinton,MA,sphere,42.224999999999945,-71.53150000000004,3600.0,2012,4,Night
Elmsford,NY,fireball,41.06120000000003,-73.82209999999999,180.0,2012,4,Night
Webster,NH,teardrop,,,30.0,2012,4,Night
Ipswich,MA,sphere,42.68249999999995,-70.84700000000008,2400.0,2012,4,Night
Bennington,VT,triangle,42.862599999999965,-73.09979999999997,60.0,2012,4,Day
New York,NY,cigar,40.74430706561583,-73.98772448166753,3600.0,2012,4,Night
Rockaway Park,NY,cigar,40.57490000000003,-73.84459999999993,,2012,4,Night
New Haven,CT,cross,41.312862530413625,-72.91803187347908,3600.0,2012,4,Night
Union,NJ,unknown,40.697600000000136,-74.26319999999993,9000.0,2012,4,Day
Clinton,CT,disk,41.29880000000002,-72.5363,720.0,2012,4,Night
Sharon,CT,light,41.8551,-73.4415,900.0,2012,4,Day
Allentown,PA,rectangle,40.60203012295091,-75.5008432377049,120.0,2012,4,Day
Passaic,NJ,diamond,40.85549999999987,-74.1268,120.0,2012,4,Day
Carmel,NY,unknown,41.43240000000002,-73.71669999999996,10.0,2012,4,Day
Pittsburgh,PA,light,40.44309194551387,-79.97424169381219,6.0,2012,4,Night
Reading,PA,egg,40.33998809831812,-75.94901358344096,150.0,2012,4,Night
Webster,MA,sphere,42.05009999999997,-71.88009999999996,180.0,2012,4,Night
Kingston,NY,formation,41.9385724770643,-73.99030091743118,60.0,2012,4,Day
Huntington Station,NY,light,40.85339999999997,-73.41150000000013,30.0,2012,4,Night
Griswold,CT,disk,,,90.0,2012,4,Day
Elkridge,MD,disk,39.20580000000005,-76.74799999999986,4200.0,2012,4,Night
Bantam,CT,other,41.725,-73.2562,,2012,4,Night
Chalfont,PA,sphere,40.29640000000004,-75.20529999999991,20.0,2012,4,Night
Wappingers Falls,NY,light,41.5861,-73.88299999999988,60.0,2012,4,Night
Dayton,PA,circle,40.87200000000001,-79.25610000000002,60.0,2012,4,Night
Torrington,CT,circle,41.83939999999991,-73.12550000000009,,2012,4,Day
Bristol,CT,sphere,41.68150531400957,-72.9405850241548,3600.0,2012,4,Night
Bethpage,NY,circle,40.74049999999992,-73.4840000000001,1200.0,2012,4,Night
New Sharon,ME,circle,44.6447,-70.0074,,2012,4,Day
Old Town,ME,light,45.03600000000005,-68.73270000000001,60.0,2012,4,Night
Greenland,NH,flash,43.03179999999999,-70.8533,600.0,2012,4,Night
Natick,MA,triangle,42.287299999999966,-71.35239999999989,37.5,2012,4,Night
Langhorne,PA,formation,40.18040000000013,-74.89300000000001,1500.0,2012,4,Night
Fall River,MA,other,41.6994104986875,-71.1380199475062,40.0,2012,4,Night
Bethpage,NY,flash,40.74049999999992,-73.4840000000001,1.0,2012,4,Night
Keene,NH,oval,42.969373417721485,-72.27995189873418,180.0,2012,4,Night
Gray,ME,light,43.88760000000001,-70.3505,1200.0,2008,4,Night
Plainview,NY,rectangle,40.77649999999995,-73.46730000000008,1200.0,2004,4,Night
Philadelphia,PA,sphere,39.99063505273983,-75.1458012136986,,2013,4,Day
Plymouth,MA,fireball,41.878773563218544,-70.64116379310346,17.5,2013,4,Day
Reading,PA,light,40.33998809831812,-75.94901358344096,1.0,2013,4,Night
Medford,MA,disk,42.42446136363611,-71.1110106060603,8.5,2013,4,Day
Lancaster,NY,sphere,42.90569999999999,-78.62639999999995,,2013,4,Night
New York,NY,other,40.74430706561583,-73.98772448166753,,2013,4,Night
Westover,MD,other,38.1073,-75.7442,300.0,2013,4,Day
Pittsburgh,PA,circle,40.44309194551387,-79.97424169381219,120.0,2013,4,Night
Patten,ME,light,,,900.0,2013,4,Night
Pittsburgh,PA,oval,40.44309194551387,-79.97424169381219,300.0,2013,4,Night
Lebanon,PA,circle,40.32248980891723,-76.42962993630529,,2013,4,Night
Honesdale,PA,formation,41.62940000000001,-75.24240000000005,300.0,2013,4,Night
Rockport,MA,circle,42.65930000000002,-70.59909999999996,120.0,2013,4,Night
Williamsport,MD,light,39.57909999999999,-77.82399999999998,7200.0,2013,4,Night
Springfield,MA,unknown,42.10978770491801,-72.55383770491821,,2013,4,Night
Columbia,PA,circle,40.04749999999997,-76.48439999999995,300.0,2013,4,Night
Medford,MA,sphere,42.42446136363611,-71.1110106060603,600.0,2013,4,Day
North Huntingdon,PA,fireball,,,180.0,2013,4,Night
Deerfield & Utica,NY,light,,,450.0,2013,4,Night
Carney,MD,light,,,5.0,2013,4,Night
Wilbraham,MA,fireball,42.12370000000004,-72.43150000000003,,2013,4,Night
New Castle,PA,formation,41.00122390243907,-80.319467804878,300.0,2013,4,Night
New Castle,PA,light,41.00122390243907,-80.319467804878,3600.0,2013,4,Night
New Durham,NH,unknown,43.4644,-71.1405,120.0,2013,4,Day
Norwalk,CT,other,41.11917184035492,-73.42513348115246,240.0,2013,4,Day
Rockledge,PA,sphere,,,420.0,2013,4,Night
Oaks,PA,circle,40.1318,-75.4596,4.0,2013,4,Night
Hudson Falls,NY,unknown,43.3006,-73.5859,3.0,2013,4,Night
Saylorsburg,PA,light,40.91549999999998,-75.35359999999997,,2013,4,Night
Kingston,NY,circle,41.9385724770643,-73.99030091743118,10.0,2013,4,Night
Johnsonville,NY,changing,42.8922,-73.4952,1200.0,2013,4,Night
Amston,CT,triangle,41.627600000000015,-72.37269999999998,30.0,2013,4,Day
Sunderland-Arlington,VT,sphere,,,30.0,2012,4,Night
Little Falls,NJ,diamond,40.88340000000007,-74.2142999999999,1200.0,2013,4,Day
Brick,NJ,circle,,,45.0,2013,4,Night
Exeter,RI,diamond,41.5532,-71.56179999999999,30.0,2013,4,Night
Conneautville,PA,unknown,41.7407,-80.3759,,2010,4,Day
rte 9,ME,other,,,60.0,2013,4,Day
Shady Side,MD,fireball,38.8288,-76.51140000000004,600.0,2013,4,Night
Bartlett,NH,sphere,44.1176,-71.1743,3600.0,2013,4,Night
Barkhamsted,CT,unknown,41.9302,-72.9703,,2013,4,Day
Barnstable,MA,diamond,41.700100000000006,-70.3088,,2013,4,Night
Deerfield,MA,light,42.5388,-72.6031,,2013,4,Night
Boston,MA,fireball,42.34166295060047,-71.0656337116156,3.0,2013,4,Night
New York,NY,light,40.74430706561583,-73.98772448166753,15.0,2013,4,Night
multiple,MA,formation,,,1200.0,2013,4,Night
Monroe Twp,NJ,circle,,,300.0,2013,4,Night
Litchfield,ME,triangle,,,30.0,2013,4,Night
Clinton,NY,triangle,43.036100000000005,-75.38169999999997,120.0,2013,4,Night
Manchester,NJ,circle,,,180.0,2013,4,Night
Macungie,PA,unknown,40.50250000000004,-75.58680000000003,300.0,2013,4,Night
Acton,ME,triangle,43.535,-70.9169,240.0,2013,4,Night
Leonardo,NJ,sphere,40.41140000000001,-74.0647,120.0,2013,4,Night
Quincy,MA,triangle,42.24558955453141,-71.01388909370216,3600.0,2013,4,Night
Beverly,MA,circle,42.56530000000015,-70.85779999999981,300.0,2013,4,Night
Matamoras,PA,light,41.37930000000002,-74.73810000000002,180.0,2013,4,Night
Alloway,NJ,light,39.5609,-75.3624,120.0,2013,4,Night
Allentown,PA,circle,40.60203012295091,-75.5008432377049,60.0,2013,4,Day
Sicklerville,NJ,light,39.74009999999999,-74.97090000000014,300.0,2013,4,Night
Sewell,NJ,formation,39.761499999999856,-75.12449999999991,600.0,2013,4,Night
Pittsburgh,PA,circle,40.44309194551387,-79.97424169381219,6.0,2013,4,Night
New Britian,CT,light,,,37.5,2013,4,Night
New Britian,CT,light,,,,2013,4,Night
Largo,MD,sphere,,,180.0,2013,4,Day
Bayonne,NJ,light,40.66870000000012,-74.11429999999976,,2013,4,Night
Carteret,NJ,triangle,40.581700000000055,-74.23149999999994,1200.0,2013,4,Night
Carteret,NJ,triangle,40.581700000000055,-74.23149999999994,120.0,2013,4,Night
Forest Hills,NY,light,40.72290000000001,-73.84239999999971,180.0,2013,4,Night
Northampton,MA,triangle,42.330547619047536,-72.63070095238112,180.0,2013,4,Day
East Dennis,MA,circle,41.7426,-70.162,60.0,2013,4,Day
Belmont,ME,triangle,,,60.0,2010,4,Day
New York,NY,disk,40.74430706561583,-73.98772448166753,240.0,2013,4,Day
Brownsville,PA,circle,40.02369999999999,-79.88390000000001,10.0,2013,4,Night
Jarrettsville,MD,circle,39.60940000000002,-76.4574,900.0,2013,4,Day
Baldwinsville,NY,triangle,43.15869999999997,-76.33269999999996,6.0,2012,4,Night
Hunt Valley,MD,unknown,39.4878,-76.6567,300.0,2014,4,Night
Pittsburgh,PA,cigar,40.44309194551387,-79.97424169381219,60.0,2014,4,Day
Blue Bell,PA,light,40.15730349650362,-75.27517412587422,60.0,2014,4,Night
Castleton,VT,light,43.6603,-73.16639999999998,300.0,2014,4,Night
Belmar,NJ,light,40.1658000000001,-74.07430000000015,1800.0,2014,4,Night
West Orange,NJ,teardrop,40.79190000000011,-74.26399999999973,60.0,2014,4,Night
Derby,CT,circle,41.3333,-73.10190000000007,10.0,2014,4,Day
Philadelphia,PA,other,39.99063505273983,-75.1458012136986,1200.0,2014,4,Night
Irwin,PA,light,40.31779999999986,-79.7176999999997,1.0,2014,4,Night
Westmoreland,NY,disk,43.1147,-75.438,60.0,2014,4,Night
York,PA,circle,39.96327543160691,-76.71886879150092,15.0,2014,4,Night
Warren,RI,cigar,41.729900000000015,-71.2582,180.0,2014,4,Day
Unity,ME,fireball,44.5994,-69.3406,1200.0,2014,4,Night
Newark,NJ,disk,40.73847222222246,-74.1799925595236,300.0,2014,4,Night
Spencer,MA,rectangle,42.2473,-71.99029999999996,15.0,2014,4,Night
Florham Park,NJ,diamond,40.77469999999997,-74.39800000000007,120.0,2014,4,Night
Riverside,NJ,diamond,40.03229999999993,-74.95740000000005,120.0,2014,4,Night
Waynesboro,PA,light,39.75590000000006,-77.57780000000001,600.0,2014,4,Day
Manahawkin,NJ,triangle,39.70420000000005,-74.25460000000015,10.0,2014,4,Night
Brookhaven,PA,sphere,39.86859999999992,-75.39580000000002,300.0,2014,4,Night
Boston,MA,other,42.34166295060047,-71.0656337116156,3600.0,2013,4,Night
Centralia,NY,other,,,60.0,2014,4,Day
Punxsutawney,PA,disk,40.95149999999998,-78.97780000000007,240.0,2014,4,Day
Sparta,NJ,light,41.0544,-74.61710000000001,300.0,2014,4,Night
Sparta,NJ,light,41.0544,-74.61710000000001,300.0,2014,4,Night
Pittsburgh,PA,formation,40.44309194551387,-79.97424169381219,120.0,2014,4,Night
Neptune,NJ,sphere,,,1200.0,2014,4,Night
Rochester,NY,light,43.15504152068439,-77.6178589638459,600.0,2014,4,Night
Lysander,NY,light,,,3600.0,2014,4,Night
Pittsburgh,PA,formation,40.44309194551387,-79.97424169381219,,2013,4,Night
Clarksburg,MD,fireball,39.26209999999997,-77.3026,900.0,2014,4,Day
Danbury,CT,light,41.39098647450122,-73.47073769401285,60.0,2014,4,Night
Pearl River,NY,fireball,41.06050000000003,-74.01659999999995,300.0,2014,4,Night
North Plainfield,NJ,light,,,240.0,2014,4,Night
Norwich,CT,rectangle,41.52430000000003,-72.07589999999986,10.0,2014,4,Night
Glen Rock,NJ,triangle,40.96040000000001,-74.12300000000003,900.0,2014,4,Day
Quincy,MA,oval,42.24558955453141,-71.01388909370216,1800.0,2014,4,Night
Jefferson,ME,other,44.222,-69.5088,1200.0,2014,4,Day
Aberdeen,MD,disk,39.498399999999954,-76.19660000000015,1800.0,2014,4,Night
Frederick,MD,light,39.4250720661158,-77.39750165289315,300.0,2014,4,Night
Oxford,MD,cigar,38.688,-76.1212,30.0,2014,4,Day
Cocoa Beach,NY,fireball,,,180.0,2014,4,Night
Wakefield,MA,other,42.50129999999992,-71.06890000000017,300.0,2014,4,Day
Boscawen,NH,disk,,,300.0,2014,4,Day
Manalapan,NJ,cylinder,,,20.0,2014,4,Day
Harrisburg,PA,unknown,40.30708258145362,-76.83058884711784,60.0,2014,4,Night
Parkville,MD,unknown,39.39189999999986,-76.52880000000003,300.0,2014,4,Night
Manns Choice,PA,unknown,39.9668,-78.6535,900.0,2014,4,Night
Torrington,CT,light,41.83939999999991,-73.12550000000009,12.5,2014,4,Night
Cornwallville,NY,cigar,,,8.0,2014,4,Day
Danbury,CT,sphere,41.39098647450122,-73.47073769401285,600.0,2014,4,Day
West Peabody,MA,formation,,,120.0,2014,4,Day
Doylestown,PA,sphere,40.32416086956507,-75.12223043478244,,2014,4,Night
Edison,NJ,flash,40.52146102003657,-74.35711165755919,300.0,2014,4,Night
Deptford,NJ,diamond,,,900.0,2014,4,Night
Benson,VT,cylinder,,,5400.0,2014,4,Night
West Milford,NJ,triangle,41.131200000000014,-74.36740000000005,1800.0,2014,4,Night
Vestal,NY,light,42.056700000000056,-76.0272000000001,900.0,2014,4,Night
Quincy,MA,light,42.24558955453141,-71.01388909370216,180.0,2014,4,Day
Greencastle,PA,triangle,39.79909999999997,-77.75399999999995,600.0,2014,4,Night
Pembroke,MA,triangle,42.06469999999994,-70.79860000000005,3000.0,2014,4,Night
Buckingham,PA,triangle,,,120.0,2014,4,Night
Deptford,NJ,changing,,,600.0,2014,4,Day
Lawrenceville,NJ,circle,,,60.0,2014,4,Day
Keene,NH,diamond,42.969373417721485,-72.27995189873418,300.0,2014,4,Night
Auburn,NY,triangle,42.91289999999994,-76.5658999999999,900.0,2014,4,Night
Baltimore City,MD,other,,,150.0,2014,4,Night
Saugerties,NY,circle,42.0978,-73.99670000000003,600.0,2014,4,Day
South Dennis,MA,unknown,41.7138,-70.15429999999999,1200.0,2014,4,Night
Concord,NH,triangle,43.25671065573776,-71.5716471311475,240.0,2014,4,Night
Pine Bush,NY,unknown,41.6182,-74.3361,60.0,2014,4,Night
Revere,MA,formation,42.41629999999997,-70.99690000000008,30.0,2014,4,Night
Jefferson,ME,cross,44.222,-69.5088,1800.0,2014,4,Day
Middletown,NY,circle,41.45298651162791,-74.4549683720927,600.0,2014,4,Night
Clements,MD,other,,,240.0,2015,4,Day
West Hartford,CT,diamond,41.75890034246562,-72.74744931506854,10800.0,2015,4,Day
Ellsworth,ME,circle,44.6513,-68.45069999999998,1800.0,2015,4,Night
Lansdale,PA,oval,40.22619999999962,-75.29309999999973,240.0,2015,4,Night
Stevensville,MD,oval,38.98070000000003,-76.31440000000009,270.0,2015,4,Day
Wallington,NJ,teardrop,40.85260000000001,-74.1078,300.0,2015,4,Night
South Attleboro,MA,light,,,300.0,2015,4,Night
Waynesburg,PA,other,39.89650000000004,-80.17920000000002,120.0,2015,4,Night
Attleboro,MA,fireball,41.939500000000194,-71.2942999999997,600.0,2015,4,Night
Turnersville,NJ,cylinder,,,300.0,2015,4,Night
Pittsburgh,PA,circle,40.44309194551387,-79.97424169381219,180.0,2015,4,Night
Belmont,MA,teardrop,42.39590000000005,-71.17870000000016,1.0,2015,4,Night
Rocky Point,NY,light,40.93630000000002,-72.933,30.0,2015,4,Night
Richmond,VT,other,44.40980000000001,-72.8605,120.0,2015,4,Night
Yonkers,NY,unknown,40.94350311850326,-73.87235613305616,2.0,2015,4,Night
Lebanon,NJ,circle,40.64210000000002,-74.81999999999996,2.5,2015,4,Night
San Francisco,NY,cylinder,,,10800.0,2015,4,Night
Birdsboro,PA,other,40.24839999999996,-75.84459999999993,120.0,2015,4,Night
Hanover,MD,triangle,39.17579999999999,-76.72980000000005,900.0,2015,4,Night
Miller Place,NY,disk,40.9357,-72.9809,14400.0,2014,4,Night
Lyme,CT,light,,,3600.0,2014,4,Night
Lyme,CT,other,,,3600.0,2015,4,Night
Blackwood,NJ,light,39.779599999999895,-75.05049999999979,3600.0,2015,4,Night
Fredonia,NY,flash,42.407999999999966,-79.32409999999994,21600.0,2015,4,Night
Milton,VT,sphere,44.63979999999997,-73.11040000000001,300.0,2015,4,Night
Trenton,NJ,other,40.23253944751395,-74.71400674033157,210.0,2015,4,Day
Herkimer,NY,disk,43.07619999999999,-75.00610000000003,300.0,2015,4,Night
South Burlington,VT,light,44.45240000000005,-73.18410000000017,60.0,2015,4,Night
Newton,MA,disk,42.3533000000001,-71.18829999999987,1200.0,2015,4,Night
Florence,NJ,light,40.1114,-74.8071,300.0,2015,4,Night
Hagerstown,MD,light,39.63588759398509,-77.6939879699248,15.0,2015,4,Night
New Britain,CT,fireball,41.67601576576575,-72.78116171171145,,2015,4,Night
Middletown,CT,unknown,41.5500149758452,-72.65388937198038,600.0,2015,4,Night
Scotch Plains,NJ,formation,40.63959999999998,-74.36480000000006,300.0,2015,4,Day
Staten Island,NY,sphere,40.57773258278146,-74.14641801324483,3.0,2015,4,Night
Allentown,PA,unknown,40.60203012295091,-75.5008432377049,120.0,2015,4,Night
York,PA,cone,39.96327543160691,-76.71886879150092,1200.0,2015,4,Night
Long Beach,NY,formation,40.59000000000005,-73.64459999999985,,2015,4,Night
