city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Ogilvie,MN,light,45.8563,-93.4388,,2013,5,Night
California,MO,circle,38.608899999999984,-92.56050000000003,900.0,2013,5,Night
Columbus,OH,changing,40.00341687325051,-82.99822087165268,900.0,2013,5,Night
Royal Oak,MI,oval,42.50444310344818,-83.15211034482749,300.0,2011,5,Day
Toledo,OH,oval,41.66651057471256,-83.5986298850576,,2013,5,Night
Onaway,MI,triangle,45.3785,-84.2573,60.0,2013,5,Night
St Louis,MO,fireball,38.6238249341758,-90.30852769878896,2.0,2014,5,Night
Jeffersonville,IN,formation,38.32784732142861,-85.69607053571444,60.0,2014,5,Night
Franklin,IN,disk,39.48349999999993,-86.04780000000011,1.0,2014,5,Day
Dublin,OH,cylinder,40.10882244897952,-83.1429285714284,20.0,2014,5,Day
New Concord,OH,triangle,40.0201,-81.7397,,2014,5,Night
Clermont,IN,circle,,,900.0,2014,5,Night
Columbus,OH,fireball,40.00341687325051,-82.99822087165268,2.0,2014,5,Night
Kenosha,WI,light,42.58091583333327,-87.85322791666661,,2014,5,Day
Monroe,WI,light,42.610599999999984,-89.65140000000004,40.0,2014,5,Day
Saint Clair Shores,MI,light,42.49333837209308,-82.89567558139514,120.0,2014,5,Day
St Louis,MO,sphere,38.6238249341758,-90.30852769878896,600.0,2014,5,Night
Green Bay,WI,triangle,44.52863971962601,-88.04377663551395,1800.0,2014,5,Day
caseville,MI,circle,43.94349999999999,-83.211,300.0,2014,5,Day
Monrovia,IN,circle,39.5789,-86.4822,300.0,2014,5,Night
Tinley Park,IL,light,41.57092727272724,-87.79419569377986,240.0,2014,5,Night
Harrisville,MI,light,44.6785,-83.3969,300.0,2014,5,Night
Chicago,IL,fireball,41.87991241592284,-87.66801795521151,30.0,2014,5,Night
Davison,MI,sphere,43.04429999999995,-83.51919999999998,240.0,2014,5,Night
West Chicago,IL,circle,41.89689999999991,-88.21039999999995,120.0,2014,5,Night
Westlake,OH,oval,41.45530000000006,-81.91790000000015,60.0,2014,5,Night
Put-In-Bay,OH,oval,41.6471,-82.8185,15.0,2014,5,Night
Muscatine,IA,sphere,41.40460000000002,-91.03209999999991,300.0,2014,5,Night
Marion,IN,circle,40.559870149253726,-85.62199402985075,21600.0,2014,5,Night
Galesburg,MI,fireball,42.28880000000002,-85.38500000000009,90.0,2014,5,Night
Altoona,IA,fireball,41.64719999999998,-93.46000000000002,10.0,2014,5,Night
Massillon,OH,formation,40.81466666666661,-81.5056833333332,300.0,2014,5,Night
Dubuque,IA,disk,42.52375380434781,-90.70092771739137,,2014,5,Night
Oakdale,MN,circle,,,,2014,5,Night
Inver Grove Heights,MN,sphere,44.83192661870505,-93.04600071942455,25.0,2014,5,Day
De Soto,MO,light,38.11249999999998,-90.56739999999996,330.0,2014,5,Night
Chicago,IL,triangle,41.87991241592284,-87.66801795521151,120.0,2014,5,Night
Lindstrom,MN,fireball,45.404500000000034,-92.8325,60.0,2014,5,Night
Warrenton,MO,fireball,38.81420000000002,-91.20760000000004,180.0,2014,5,Night
Glen Ellyn,IL,unknown,41.86610000000013,-88.05830000000024,10.0,2014,5,Night
Nason,IL,unknown,,,540.0,2014,5,Night
Manchester,OH,light,38.7008,-83.5966,60.0,2014,5,Night
Cameron,MO,sphere,39.74030000000002,-94.24110000000002,90.0,2014,5,Night
Custer,WI,sphere,44.5811,-89.4231,5.0,2014,5,Night
Atlanta,IL,light,40.2554,-89.27610000000001,5.0,2014,5,Night
Grand Rapids,MI,triangle,42.94334184327165,-85.64301557417605,7.0,2014,5,Day
Circleville,OH,formation,39.59290000000005,-82.89120000000001,60.0,2014,5,Night
Sabina,OH,light,39.4951,-83.6484,37.5,2014,5,Night
Crown Point,IN,light,41.39757752808983,-87.32867752808997,1200.0,2014,5,Night
Grand Rapids,MI,oval,42.94334184327165,-85.64301557417605,900.0,2014,5,Night
Minot,ND,triangle,48.18889431818195,-101.3348903409089,4.0,2014,5,Night
Willowick,OH,sphere,,,20.0,2014,5,Night
Athens,OH,light,39.30310000000004,-82.08280000000005,60.0,2014,5,Night
Palmyra,IN,circle,,,300.0,2014,5,Night
Jackson,MI,disk,42.239585161290215,-84.34975419354826,120.0,2014,5,Night
Bellaire,MI,light,44.9597,-85.19540000000003,180.0,2014,5,Night
Fillmore,WI,other,,,180.0,2014,5,Night
Avon,OH,changing,41.44849999999998,-82.01860000000005,1350.0,2014,5,Night
Joliet,IL,sphere,41.52893608562681,-88.12235015290561,600.0,2014,5,Night
Mason City,IA,oval,43.14650000000002,-93.20750000000008,600.0,2014,5,Night
Saint Charles,MO,sphere,38.77286686567153,-90.55506208955204,240.0,2014,5,Night
Yorkville,IL,fireball,41.64385238095237,-88.446438095238,120.0,2014,5,Night
Mukwonago,WI,disk,42.888600000000025,-88.333,120.0,2014,5,Night
Mukwonago,WI,fireball,42.888600000000025,-88.333,120.0,2014,5,Night
Ann Arbor,MI,unknown,42.280275338754656,-83.7362545618795,180.0,2014,5,Night
Wellsville,OH,sphere,40.6418,-80.68910000000001,600.0,2014,5,Night
St Louis,MO,cylinder,38.6238249341758,-90.30852769878896,60.0,2014,5,Day
Clear Lake,MN,light,45.4695,-93.9586,1200.0,2014,5,Night
Kalamazoo,MI,circle,42.28467811900189,-85.60508272552731,60.0,2014,5,Day
Oshkosh,WI,circle,44.01753440860229,-88.559026344086,300.0,2014,5,Night
Pleasant Hill,OH,sphere,40.0504,-84.351,20.0,2014,5,Day
Algonquin,IL,sphere,42.161700000000046,-88.3284999999998,3600.0,2014,5,Night
Wheelersburg,OH,sphere,38.75990000000001,-82.78359999999999,1500.0,2014,5,Night
Wichita,KS,circle,37.69639784853686,-97.32954010326988,10.0,2014,5,Night
Slinger,WI,teardrop,43.3252,-88.26559999999998,390.0,2014,5,Night
Warren,MI,light,42.49430574162671,-83.02442081339706,180.0,2014,5,Night
Miami Township,OH,fireball,,,180.0,2014,5,Night
Tipton,IN,circle,40.28949999999999,-86.05400000000003,180.0,2014,5,Night
Cedar Rapids,IA,unknown,41.9776949066212,-91.6758648556874,,2014,5,Night
Junction City,KS,light,38.96610000000004,-96.76509999999996,600.0,2014,5,Night
Wellington,KS,sphere,37.28099999999997,-97.41220000000008,2.0,2014,5,Night
Topeka,KS,unknown,39.03386902439035,-95.7572297560975,300.0,2014,5,Day
House Springs,MO,light,38.39920000000001,-90.55659999999992,60.0,2014,5,Night
Reno,NE,sphere,,,1200.0,2014,5,Day
Lincoln,NE,light,40.80091454183288,-96.67416752988026,50.0,2014,5,Night
Indianapolis,IN,changing,39.80764884834021,-86.14221402931446,600.0,2014,5,Night
Woodridge,IL,triangle,41.735099999999946,-88.0447000000002,120.0,2014,5,Night
Hudson,OH,light,41.25010000000011,-81.45770000000009,300.0,2014,5,Night
Kasson,MN,circle,43.9824,-92.7285,120.0,2014,5,Night
Barberton,OH,sphere,41.0232,-81.62799999999997,600.0,2014,5,Night
West Lafayette,IN,other,40.47188798283271,-86.95358927038599,450.0,2014,5,Night
McLean,IL,light,40.3262,-89.1617,450.0,2014,5,Night
West Bend,WI,fireball,43.4172913907285,-88.17783245033088,360.0,2014,5,Night
Elgin,IL,fireball,42.028711111111136,-88.29332222222214,300.0,2014,5,Night
Woodbury,MN,light,,,60.0,2014,5,Night
Redford,MI,fireball,42.39288571428568,-83.28791020408187,900.0,2014,5,Night
Polk City,IA,circle,41.7874,-93.7171,120.0,2014,5,Night
Wyoming,MI,unknown,42.91339999999994,-85.70529999999985,300.0,2014,5,Night
Glennie,MI,disk,44.5433,-83.7026,5400.0,2014,5,Night
Elburn,IL,fireball,41.86599999999999,-88.4828,600.0,2014,5,Night
Warren,MI,fireball,42.49430574162671,-83.02442081339706,180.0,2014,5,Night
Traverse City,MI,sphere,44.789699082568966,-85.62739082568788,120.0,2014,5,Night
Springfield,MO,sphere,37.19880653950965,-93.30922288828408,300.0,2014,5,Night
Parma,OH,fireball,,,35.0,2014,5,Night
Canton,OH,sphere,40.84330718954251,-81.408000217865,30.0,2014,5,Day
Lombard,IL,circle,41.8732,-88.00019999999991,20.0,2014,5,Night
Glendale Heights,IL,formation,41.92140000000011,-88.07450000000023,,2014,5,Night
Waterloo,WI,triangle,43.1629,-88.9649,,2014,5,Night
Grand Rapids,MI,triangle,42.94334184327165,-85.64301557417605,4.0,2014,5,Night
Oak Forest,IL,triangle,41.6033000000001,-87.75470000000017,,2014,5,Night
Oxford,MI,light,42.85269846153844,-83.2912061538462,30.0,2014,5,Night
Detroit,MI,fireball,42.3688546744034,-83.11026847195292,180.0,2014,5,Night
Lakeville,MN,oval,44.63069999999988,-93.30340000000032,,2014,5,Day
Hillsboro,MO,fireball,38.2323,-90.56289999999996,300.0,2014,5,Night
Beaverdam,OH,other,,,300.0,2014,5,Night
St Louis,MO,fireball,38.6238249341758,-90.30852769878896,330.0,2014,5,Day
Zeeland,MI,triangle,42.85539999999997,-85.97139999999997,900.0,2014,5,Night
Lake Villa,IL,disk,42.40849999999994,-88.06339999999987,60.0,2014,5,Day
Massillon,OH,disk,40.81466666666661,-81.5056833333332,1200.0,2013,5,Night
Toledo,OH,fireball,41.66651057471256,-83.5986298850576,,2012,5,Day
Williamsfield,OH,sphere,41.5353,-80.5815,2400.0,2015,5,Night
Ross,OH,circle,,,360.0,2015,5,Day
Boone,IA,light,42.1019,-93.84200000000004,5.0,2013,5,Day
Dayton,OH,circle,39.73540852059922,-84.16762780898921,1800.0,2015,5,Night
Wauwatosa,WI,other,,,3600.0,2013,5,Day
Oakdale,MN,triangle,,,10.0,2015,5,Night
Saint Paul,MN,triangle,44.95305527415237,-93.11475467362918,450.0,2015,5,Night
Savage,MN,triangle,44.7578,-93.36359999999996,300.0,2015,5,Night
Waukesha,WI,unknown,43.01454742647053,-88.2566536764708,30.0,2015,5,Night
Upson,WI,chevron,,,5.0,2015,5,Night
Tekonsha,MI,oval,42.1136,-84.9825,900.0,2015,5,Day
Brainerd,MN,flash,46.30670000000008,-94.10080000000012,9.0,2015,5,Night
Fridley,MN,oval,,,,2015,5,Day
Michigan City,IN,cigar,41.68120227272721,-86.86613181818164,5.0,2015,5,Day
Columbus,OH,circle,40.00341687325051,-82.99822087165268,120.0,2015,5,Night
Columbus,OH,triangle,40.00341687325051,-82.99822087165268,300.0,2015,5,Night
Eagle Lake,MN,triangle,44.1523,-93.8479,300.0,2015,5,Night
Hertel,WI,disk,,,360.0,2015,5,Day
Savoy,IL,fireball,40.0583,-88.25730000000007,2700.0,2015,5,Night
Norton Shores,MI,sphere,,,300.0,2015,5,Night
Evansville,IN,sphere,37.98475253093327,-87.51397041619776,900.0,2015,5,Night
Palatine,IL,light,42.11251363636346,-88.05538566433539,900.0,2015,5,Night
North Judson,IN,oval,41.2157,-86.7566,180.0,2015,5,Day
Williamsfield,OH,sphere,41.5353,-80.5815,240.0,2015,5,Night
Hamilton,OH,fireball,39.423051094890376,-84.55280973236063,180.0,2015,5,Night
Crystal Lake,IL,formation,42.2381464285715,-88.30697321428563,210.0,2015,5,Night
North Canton,OH,other,,,140.0,2015,5,Night
Sioux City,IA,sphere,42.50055538461547,-96.37649128205126,4.0,2015,5,Night
Rockford,IA,triangle,43.0386,-92.9465,420.0,2015,5,Night
Miamisburg,OH,light,39.61819999999992,-84.24879999999995,12.5,2015,5,Night
Huntertown,IN,disk,41.22840000000001,-85.1725,3600.0,2015,5,Night
Toledo,OH,light,41.66651057471256,-83.5986298850576,120.0,2015,5,Day
Munster,IN,circle,41.55049999999995,-87.50259999999986,120.0,2015,5,Night
Grand Blanc,MI,triangle,42.91960000000001,-83.64960000000032,5.0,2015,5,Night
Cincinnati,OH,cigar,39.17450311744183,-84.48136299381915,35.0,2015,5,Day
Dayton,OH,triangle,39.73540852059922,-84.16762780898921,300.0,2015,5,Night
Waukesha,WI,unknown,43.01454742647053,-88.2566536764708,600.0,2015,5,Night
Sanborn,IA,oval,43.2078,-95.6445,300.0,2015,5,Night
Canton,MI,light,42.30922619808305,-83.48683194888171,300.0,2015,5,Night
Saint Paul,MN,triangle,44.95305527415237,-93.11475467362918,2400.0,2015,5,Night
Hollandale,MN,cigar,,,600.0,2015,5,Day
Sioux Falls,SD,cylinder,43.54381423001935,-96.72227173489252,480.0,2015,5,Night
Trenton,OH,sphere,39.4842,-84.48900000000002,5.0,2015,5,Night
Aurora,IL,flash,41.76135531100495,-88.3152893779896,,2015,5,Night
Fenton,MI,fireball,42.77050000000001,-83.74669999999986,90.0,2015,5,Night
Cincinnati,OH,sphere,39.17450311744183,-84.48136299381915,180.0,2015,5,Night
St Louis,MO,rectangle,38.6238249341758,-90.30852769878896,300.0,2015,5,Day
Marshfield,WI,light,44.627100000000056,-90.19809999999984,5.0,2015,5,Night
Swansea,IL,fireball,,,60.0,2015,5,Night
Eaton Rapids,MI,disk,42.5103,-84.66370000000005,300.0,2015,5,Night
Morristown,IN,circle,39.6644,-85.6991,240.0,2015,5,Night
Iola,IL,fireball,,,30.0,2015,5,Day
Minneapolis,MN,rectangle,44.980783344228506,-93.2933078783923,300.0,2015,5,Night
Cloquet,MN,diamond,46.74399999999999,-92.5739,,2015,5,Night
Springfield,OH,fireball,39.93529062499999,-83.79283839285733,120.0,2015,5,Night
Onaway,MI,light,45.3785,-84.2573,5.0,2015,5,Night
Van Wert,OH,rectangle,40.87689999999999,-84.5869,30.0,2015,5,Day
Fredericktown,MO,flash,37.53639999999999,-90.3197,600.0,2015,5,Night
Hannibal,MO,sphere,39.68339999999995,-91.43640000000002,600.0,2015,5,Night
New Berlin,WI,fireball,42.97322608695645,-88.10691217391317,120.0,2015,5,Night
Springfield,OH,light,39.93529062499999,-83.79283839285733,300.0,2015,5,Night
Sublette,IL,chevron,41.6287,-89.27459999999999,,2015,5,Night
Colby,KS,circle,39.39419999999998,-101.01870000000004,1200.0,2015,5,Night
Matteson,IL,cross,41.506100000000046,-87.73700000000005,14400.0,2015,5,Night
Muskegon,MI,oval,43.221540645161234,-86.21170215053743,,2015,5,Night
Pleasant Prairie,WI,fireball,42.529199999999975,-87.88450000000006,1800.0,2015,5,Night
Mount Vernon,IL,sphere,,,7200.0,2015,5,Day
North Canton,OH,oval,,,450.0,2015,5,Night
Fort Wayne,IN,other,41.09336991071444,-85.1455725,300.0,2015,5,Day
Goshen,OH,other,39.22249999999998,-84.11819999999996,1800.0,2015,5,Night
Kansas City,MO,unknown,39.10083513976063,-94.5644792926404,600.0,2015,5,Night
Eagan,MN,oval,,,4.0,2015,5,Night
Chicago,IL,oval,41.87991241592284,-87.66801795521151,180.0,2015,5,Day
New Waterford,OH,rectangle,40.8441,-80.6218,30.0,2015,5,Day
Dundee to Brighton,MI,sphere,,,7200.0,2015,5,Night
Wooster,OH,triangle,40.807699999999954,-81.97299999999997,240.0,2015,5,Night
Springfield Township,OH,sphere,,,,2014,5,Night
Burlington,IA,sphere,40.8424,-91.10729999999984,60.0,2016,5,Day
Camdenton,MO,light,37.9887,-92.7536,30.0,2016,5,Night
Cedarburg,WI,circle,43.320799999999984,-88.03139999999996,20.0,2016,5,Day
Canton,IL,rectangle,40.53970000000002,-90.05850000000005,15.0,2016,5,Night
Taylors Falls,MN,changing,,,1200.0,2016,5,Night
Rapid City,SD,circle,44.08474666666658,-103.26655333333332,5.0,2016,5,Day
Grand Rapids,MI,other,42.94334184327165,-85.64301557417605,1200.0,2016,5,Night
Camdenton,MO,chevron,37.9887,-92.7536,12.5,2016,5,Night
Northfield,OH,other,41.3116,-81.54349999999988,900.0,2016,5,Night
Eastpointe,MI,unknown,42.46509999999994,-82.94410000000002,600.0,2016,5,Night
Eastpointe,MI,sphere,42.46509999999994,-82.94410000000002,360.0,2016,5,Night
Glenview,IL,light,42.02179794238675,-87.79151728395058,900.0,2016,5,Night
Oak Lawn,IL,light,41.70910000000003,-87.7596,180.0,2016,5,Night
Lowell,IN,triangle,41.255200000000045,-87.40880000000006,,2016,5,Night
Janesville,WI,circle,42.683182142857206,-89.04936428571429,7.5,2016,5,Night
Port Clinton,OH,circle,41.52269999999999,-82.85890000000008,90.0,2016,5,Night
Plainfield,IL,sphere,41.62335354838733,-88.21431225806496,30.0,2016,5,Day
Madison,WI,light,43.06651416871374,-89.38736175266203,120.0,2016,5,Night
Troy,MO,cross,38.99769999999994,-90.98459999999986,240.0,2016,5,Night
Montreal,MO,unknown,,,,2016,5,Night
Braidwood,IL,other,41.24759999999999,-88.2169,60.0,2016,5,Night
Madison,WI,formation,43.06651416871374,-89.38736175266203,155.0,2016,5,Night
East of Kingman,KS,triangle,,,1050.0,2016,5,Day
Lawrence,KS,changing,39.000100273972826,-95.25458794520512,10.0,2016,5,Night
Lees Summit,MO,light,38.924561847389576,-94.3553722891566,1.0,2016,5,Day
Independence,MO,oval,39.07880845410599,-94.38608574879214,150.0,2016,5,Night
Litchfield,MN,light,45.083200000000005,-94.5017,150.0,2016,5,Night
Minneapolis-Uptown,MN,light,,,,2016,5,Night
Mentor,OH,fireball,41.689058895705394,-81.32667975460143,120.0,2016,5,Night
New Berlin,WI,circle,42.97322608695645,-88.10691217391317,240.0,2016,5,Night
Blue Island,IL,circle,41.66460000000003,-87.68729999999992,930.0,2016,5,Night
Elyria,OH,sphere,41.364925179856016,-82.11494748201422,60.0,2016,5,Night
Monroe County,WI,disk,,,8.0,2016,5,Day
Orland Park,IL,changing,41.61089587155959,-87.86089633027537,60.0,2016,5,Night
Maple Grove,MN,light,45.12510526315783,-93.4746915789474,30.0,2016,5,Night
Black River Falls,WI,light,44.27610000000003,-90.79619999999989,180.0,2016,5,Night
Kenosha,WI,circle,42.58091583333327,-87.85322791666661,1800.0,2016,5,Night
Evansville,IN,triangle,37.98475253093327,-87.51397041619776,300.0,2016,5,Night
Rosholt,WI,unknown,44.6594,-89.3569,120.0,2016,5,Night
Pataskala,OH,fireball,40.00970000000002,-82.67180000000005,1200.0,2016,5,Night
Mineral Point,WI,other,42.835,-90.1568,12.5,2016,5,Night
Indianapolis,IN,unknown,39.80764884834021,-86.14221402931446,600.0,2016,5,Night
Schaumburg,IL,circle,42.05010904159101,-88.09256772151855,600.0,2016,5,Night
Mishawaka,IN,circle,41.642565829145646,-86.14103919597996,15.0,2016,5,Night
Geneva,OH,cigar,41.76819999999999,-80.9475,60.0,2016,5,Day
Racine,WI,triangle,42.7296724738676,-87.82800069686417,600.0,2016,5,Night
Carlinville,IL,light,39.28400000000003,-89.86979999999996,300.0,2016,5,Night
Greenville,WI,flash,44.30149999999999,-88.5467,30.0,2016,5,Night
Warsaw,MO,other,38.17629999999998,-93.31940000000004,10.0,2016,5,Night
Wyoming,MN,unknown,45.334899999999976,-93.01320000000004,3600.0,2016,5,Night
Robins,IA,unknown,42.07229999999999,-91.666,180.0,2016,5,Night
Noblesville,IN,unknown,40.06087881355936,-85.99161652542378,,2016,5,Day
Galloway,NE,circle,,,10.0,2016,5,Night
Canton,MI,fireball,42.30922619808305,-83.48683194888171,60.0,2016,5,Night
Lansing,MI,light,42.74380010040131,-84.57670843373519,60.0,2015,5,Day
Round Lake,IL,circle,42.34120000000013,-88.11370000000045,10.0,2016,5,Night
Skokie,IL,circle,42.03644222222231,-87.7450231111109,30.0,2016,5,Day
Buffalo Grove,IL,circle,42.16949999999998,-87.95880000000027,60.0,2016,5,Night
Waupun,WI,light,43.63289999999998,-88.75649999999997,1500.0,2016,5,Night
Marion,IL,light,37.72290000000005,-88.88519999999993,1200.0,2016,5,Night
Wichita,KS,unknown,37.69639784853686,-97.32954010326988,15.0,2016,5,Night
Commerce,MI,fireball,42.585999999999984,-83.50059999999998,300.0,2016,5,Night
Montreal,MO,unknown,,,,2016,5,Night
New York Mills,MN,formation,46.5617,-95.3837,2700.0,2016,5,Night
Mantua,OH,triangle,41.33079999999998,-81.22939999999996,1500.0,2016,5,Night
Scanlon,MN,unknown,,,300.0,2016,5,Night
Saint Paul,MN,other,44.95305527415237,-93.11475467362918,5.0,2016,5,Night
Batavia,IA,circle,41.0277,-92.1535,1800.0,2016,5,Night
Big Lake,MN,light,45.39539999999998,-93.75929999999993,12600.0,2016,5,Night
Woodbury,MN,rectangle,,,60.0,2016,5,Day
Shelbyville,IL,cigar,39.408400000000015,-88.8044,15.0,2016,5,Night
Ely,MN,unknown,47.944499999999984,-91.7717,45.0,2016,5,Night
Hobart,IN,light,41.51789999999997,-87.23530000000007,15.0,2016,5,Night
Franklin,WI,fireball,42.886899999999976,-88.00960000000006,450.0,2012,5,Day
Normandy,MO,diamond,,,35.0,2017,5,Day
Georgesville,OH,circle,,,120.0,2017,5,Day
Jewell,IA,sphere,42.3037,-93.6805,5400.0,2017,5,Night
Vincennes,IN,circle,38.63889999999998,-87.52759999999992,7200.0,2017,5,Night
Minster,OH,sphere,40.3909,-84.36699999999999,1500.0,2017,5,Day
Edwardsville,IL,unknown,38.848717293233165,-89.93861052631595,1800.0,2017,5,Night
Des Plaines,IL,unknown,42.03323980099501,-87.89459975124362,,2017,5,Night
Bloomington,IN,light,39.15440153139379,-86.49118928024446,10.0,2016,5,Day
Silver Lake,KS,triangle,39.1617,-95.8068,2.0,2017,5,Night
Elkhart Lake,WI,unknown,43.85969999999998,-88.00430000000003,300.0,2017,5,Night
Delaware,OH,light,40.28270000000009,-83.05590000000008,120.0,2017,5,Night
Wilmington,IL,flash,41.30659999999996,-88.11970000000007,,2017,5,Night
Saint Louis County,MO,unknown,,,45.0,2017,5,Day
Lincoln,NE,circle,40.80091454183288,-96.67416752988026,300.0,2017,5,Night
Shakopee,MN,circle,44.74670000000003,-93.50039999999991,,2017,5,Night
Orland Park,IL,light,41.61089587155959,-87.86089633027537,1200.0,2017,5,Night
Marysville,MI,circle,42.90660000000002,-82.47670000000002,1650.0,2017,5,Day
Keego Harbor,MI,triangle,42.61100000000005,-83.33840000000006,60.0,2017,5,Night
Saint Ann,MO,oval,38.726199999999984,-90.38899999999995,30.0,2017,5,Night
Eminence,MO,circle,,,30.0,2017,5,Night
Oak Lawn,IL,light,41.70910000000003,-87.7596,27.0,2017,5,Night
Wonder Lake,IL,light,42.39279999999999,-88.35439999999997,3600.0,2017,5,Night
Kewanee,IL,changing,41.26080000000001,-89.94410000000005,7.5,2017,5,Night
Monroe,MI,sphere,41.93100000000002,-83.45540000000001,3600.0,2017,5,Day
Topeka,KS,diamond,39.03386902439035,-95.7572297560975,1.0,2017,5,Day
Birch Tree,MO,light,,,3600.0,2017,5,Night
Wahpeton,ND,fireball,46.290000000000006,-96.7258,3.0,2017,5,Night
Oak Grove,MN,circle,,,3600.0,2017,5,Night
Zimmerman,MN,circle,45.45080000000002,-93.58550000000004,1200.0,2017,5,Night
Arden Hills,MN,other,,,5.0,2017,5,Day
Saint Peter,MN,light,44.33410000000001,-94.06170000000002,180.0,2017,5,Night
West Lakeland,MN,formation,,,900.0,2017,5,Night
Lincoln,NE,light,40.80091454183288,-96.67416752988026,600.0,2017,5,Night
Kansas City,KS,light,39.10614083333336,-94.70725125000014,5.0,2017,5,Night
Gallipolis,OH,circle,38.806500000000014,-82.2702,210.0,2017,5,Night
Centerville,OH,light,,,900.0,2017,5,Night
Chicago,IL,circle,41.87991241592284,-87.66801795521151,180.0,2017,5,Day
Belpre,OH,other,39.31320000000002,-81.62460000000004,2.0,2017,5,Day
Toledo,OH,other,41.66651057471256,-83.5986298850576,600.0,2017,5,Day
Des Plaines,IL,fireball,42.03323980099501,-87.89459975124362,180.0,2017,5,Night
Lansing,MI,other,42.74380010040131,-84.57670843373519,120.0,2017,5,Night
Des Moines,IA,circle,41.59971620416218,-93.61890936570909,60.0,2017,5,Night
Fort Loramie,OH,rectangle,40.3294,-84.3816,5400.0,2017,5,Day
Oak Lawn,IL,changing,41.70910000000003,-87.7596,120.0,2017,5,Day
Hibbing,MN,fireball,47.407999999999966,-92.96689999999994,180.0,2017,5,Night
Minneapolis,MN,formation,44.980783344228506,-93.2933078783923,1200.0,2017,5,Night
Comstock Park,MI,formation,43.081799999999966,-85.68140000000004,1800.0,2017,5,Night
Walton,IN,cylinder,40.6796,-86.2654,300.0,2017,5,Day
Lake St. Louis,MO,flash,,,5.0,2017,5,Night
Northville,MI,cigar,42.4239162162162,-83.50629099099089,120.0,2017,5,Night
Auburn,MI,disk,43.639300000000006,-84.08829999999999,37.5,2017,5,Night
Brooklyn Park,MN,cigar,,,,2017,5,Day
Amanda,OH,other,39.6436,-82.7613,3600.0,2017,5,Night
Canton,OH,light,40.84330718954251,-81.408000217865,180.0,2017,5,Day
Ontario,OH,unknown,,,180.0,2017,5,Night
Sioux Falls,SD,changing,43.54381423001935,-96.72227173489252,,2017,5,Day
Barneveld,WI,triangle,43.0057,-89.8986,450.0,2017,5,Day
West Union,OH,circle,38.8256,-83.52880000000002,300.0,2017,5,Night
Lawrence,KS,light,39.000100273972826,-95.25458794520512,60.0,2017,5,Night
York,NE,fireball,40.87239999999999,-97.5972,,2017,5,Night
Wapakoneta,OH,other,40.576700000000045,-84.13990000000007,1.0,2018,5,Day
Hannibal,MO,other,39.68339999999995,-91.43640000000002,1920.0,2018,5,Night
Lecompton,KS,other,39.0444,-95.3947,1.0,2018,5,Night
Bemidji,MN,light,47.5031945945946,-94.68763918918933,1200.0,2018,5,Night
Pontoon beach,IL,changing,,,1410.0,2018,5,Day
Monroe,OH,rectangle,39.4445,-84.3678,,2018,5,Day
Blanchester,OH,light,39.2831,-83.96680000000002,30.0,2018,5,Night
Wheeling,IL,circle,42.1286,-87.92369999999977,1500.0,2018,5,Night
Calhoun,IL,rectangle,,,3600.0,2018,5,Night
North Myrtle Beach,OH,circle,,,10.0,2018,5,Night
Columbus,OH,sphere,40.00341687325051,-82.99822087165268,60.0,2018,5,Day
Park Ridge,IL,unknown,42.01580000000007,-87.84230000000014,420.0,2018,5,Day
Franklin,IL,chevron,39.6129,-90.0831,120.0,2018,5,Day
Muncie,IN,light,40.215994779116514,-85.41153895582299,120.0,2018,5,Night
Chardon,OH,other,41.577900000000106,-81.19300000000015,30.0,2018,5,Night
Chennai,IN,diamond,,,900.0,2018,5,Day
Bloomington,MN,formation,,,,2018,5,Night
Warren,MI,circle,42.49430574162671,-83.02442081339706,,2018,5,Day
Massillon,OH,oval,40.81466666666661,-81.5056833333332,,2018,5,Day
Wichita,KS,circle,37.69639784853686,-97.32954010326988,300.0,2018,5,Day
Indianapolis,IN,sphere,39.80764884834021,-86.14221402931446,,2018,5,Day
South Bend,IN,cigar,41.67504576271176,-86.27111065375303,40.0,2018,5,Day
Gladstone,MO,circle,,,5400.0,2018,5,Night
Karmala,MO,circle,,,300.0,2018,5,Night
Farmington,MO,triangle,37.772100000000016,-90.3671999999999,7200.0,2018,5,Night
Zimmerman,MN,light,45.45080000000002,-93.58550000000004,300.0,2018,5,Night
Farmington,MO,circle,37.772100000000016,-90.3671999999999,30.0,2018,5,Night
Parkville,MO,sphere,,,900.0,2018,5,Night
Wyoming,MN,triangle,45.334899999999976,-93.01320000000004,10.0,2018,5,Night
Indianapolis,IN,fireball,39.80764884834021,-86.14221402931446,240.0,2018,5,Night
South Bend,IN,light,41.67504576271176,-86.27111065375303,300.0,2018,5,Night
Stratford,WI,light,44.7928,-90.083,30.0,2018,5,Night
Harpster,OH,cone,,,600.0,2018,5,Day
Lawrence,MI,other,42.2148,-86.0424,5.0,2018,5,Night
Menominee,MI,disk,45.2342,-87.5643,120.0,2017,5,Day
Matteson,IL,triangle,41.506100000000046,-87.73700000000005,180.0,2018,5,Night
Flint,MI,light,43.01416473551646,-83.70674685138525,300.0,2019,5,Night
Nahma,MI,sphere,,,300.0,2018,5,Day
Scipio,IN,light,39.072,-85.7292,7200.0,2019,5,Night
Garrett,IN,other,41.3225,-85.13879999999997,,2019,5,Day
Russell,KS,diamond,38.856099999999984,-98.87850000000002,600.0,2018,5,Day
