city,state,shape,city_latitude,city_longitude,duration_sec,year,month,day
Rigby,ID,fireball,43.6955,-111.87850000000002,,2007,12,Day
El Centro,CA,unknown,32.773975510204075,-115.6014020408162,7.0,2007,12,Night
Tucson,AZ,circle,32.25994075660238,-110.92754232690946,,2007,12,Night
San Diego,CA,light,32.78722907702912,-117.14026773074518,300.0,2007,12,Night
San Marino,CA,diamond,34.1214,-118.11629999999998,900.0,2007,12,Day
Los Alamos,CA,unknown,34.7444,-120.2782,180.0,2007,12,Night
Henderson,NV,sphere,36.026650762829654,-115.0438399445218,,2006,12,Day
Porterville,CA,light,35.96779999999994,-118.9199,,2006,12,Night
Van Nuys,CA,formation,34.187148516949335,-118.4612622881361,,2007,12,Night
Westwood,CA,diamond,40.306,-121.0058,,2007,12,Night
Saint George,UT,fireball,37.131061244019165,-113.58876315789482,5.0,2006,12,Night
Bellevue,ID,flash,43.39000000000001,-114.244,2.0,2006,12,Day
San Diego,CA,light,32.78722907702912,-117.14026773074518,,2006,12,Night
Carlsbad,CA,triangle,33.12780664961641,-117.30352710997413,60.0,2007,12,Night
Silverdale,WA,triangle,47.6817357142857,-122.7198071428572,,2007,12,Night
Palm Desert,CA,other,33.73731449275359,-116.37795362318784,,2007,12,Night
Vista,CA,other,33.20143333333324,-117.23173730158756,60.0,2007,12,Night
Antioch,CA,circle,37.98853003802282,-121.78878555132997,300.0,2007,12,Night
Green Valley,AZ,other,31.847832,-111.04981199999987,,2007,12,Night
Saint George,UT,fireball,37.131061244019165,-113.58876315789482,,2006,12,Night
Aliso Viejo,CA,circle,33.57170000000014,-117.72889999999953,,2006,12,Night
Huntington Beach,CA,circle,33.68843322932913,-118.00499422776866,300.0,2006,12,Day
Bakersfield,CA,sphere,35.34399793103438,-119.04089261083674,360.0,2006,12,Night
San Diego,CA,sphere,32.78722907702912,-117.14026773074518,600.0,2007,12,Day
San Carlos,CA,light,37.49799999999969,-122.26720000000056,90.0,2007,12,Night
Santa Monica,CA,other,34.02342753378392,-118.48167652027054,120.0,2007,12,Night
Petaluma,CA,diamond,38.22604202898533,-122.65297499999964,600.0,2006,12,Night
Elko,NV,sphere,40.94276697247699,-115.7883293577983,900.0,2006,12,Day
San Rafael,CA,unknown,37.9952614325068,-122.5211082644632,300.0,2006,12,Night
Venice,CA,formation,33.9942951456311,-118.46369223300972,6.0,2006,12,Night
Denver,CO,light,39.7451263722071,-104.95934593826648,2400.0,2006,12,Night
Santa Rsoa,CA,light,,,,2006,12,Day
East Mesa,AZ,fireball,,,900.0,2006,12,Day
Foresthill,CA,circle,39.03609999999999,-120.82909999999998,5.0,2006,12,Night
Red Bluff,CA,light,,,210.0,2006,12,Night
Brawley,CA,circle,33.0276,-115.45110000000008,120.0,2006,12,Night
Paramount,CA,light,33.89899999999995,-118.16510000000012,120.0,2006,12,Night
Whittier,CA,circle,33.96301605839416,-118.0281332116786,,2006,12,Night
Imperial Desert,CA,oval,,,,2006,12,Night
Silver Springs,NV,triangle,39.3749,-119.2653,210.0,2006,12,Night
Mustang,NV,triangle,,,210.0,2006,12,Night
Carlsbad,CA,unknown,33.12780664961641,-117.30352710997413,1200.0,2006,12,Night
San Francisco Bay Area,CA,light,,,3600.0,2006,12,Night
San Francisco Bay Area,CA,light,,,,2006,12,Night
Albuquerque,NM,disk,35.10348122192229,-106.61247515723308,,2006,12,Day
Temecula,CA,rectangle,33.52826860158309,-117.0793609498676,7.5,2006,12,Night
Oakland,CA,disk,37.80316672771695,-122.23099609279512,300.0,2006,12,Night
Gardnerville,NV,light,38.83085189873415,-119.69743924050633,2160.0,2006,12,Night
Newport Beach,CA,disk,33.624719506172994,-117.88516172839422,90.0,2006,12,Night
Ukiah,CA,circle,39.12660000000004,-123.28049999999996,90.0,2006,12,Day
Fresno,CA,circle,36.788250933332975,-119.7894705333327,,2006,12,Night
Parker,CO,cigar,39.49737606837587,-104.76592193732156,30.0,2006,12,Night
Los Angeles,CA,fireball,34.05070709048434,-118.27993506712303,,2006,12,Night
Grand Canyon,AZ,light,36.0544,-112.13930000000002,30.0,2006,12,Night
Yuba City,CA,unknown,39.05981141552499,-121.66825616438334,,2006,12,Night
Los Angeles,CA,circle,34.05070709048434,-118.27993506712303,3.0,2006,12,Night
Mount Shasta,CA,oval,41.31809999999998,-122.32020000000009,10800.0,2006,12,Night
Los Angeles,CA,rectangle,34.05070709048434,-118.27993506712303,900.0,2006,12,Night
Newport Beach,CA,disk,33.624719506172994,-117.88516172839422,60.0,2006,12,Night
Englewood,CO,triangle,39.615879827398885,-104.88518732470403,,2006,12,Night
Valencia,NM,rectangle,,,4.0,2006,12,Night
Santa Fe,NM,rectangle,35.66108268398252,-105.95390714285728,3.5,2006,12,Night
Yuma,AZ,light,32.70386264591438,-114.59088443579785,36000.0,2006,12,Night
Apache Junction,AZ,disk,33.41510000000002,-111.54960000000013,,2006,12,Night
Fairfield,CA,other,38.26628125,-122.0464996710529,600.0,2006,12,Day
Farmington,NM,light,36.54578932038828,-108.23303009708754,5.0,2006,12,Night
Big Pines,CA,diamond,,,4.0,2006,12,Night
Twenty Nine Palms,CA,unknown,,,,2006,12,Day
Marina Del Rey,CA,circle,33.97809393939392,-118.4376151515151,15.0,2006,12,Night
Ukiah,CA,cigar,39.12660000000004,-123.28049999999996,10.0,2006,12,Day
Walnut Creek,CA,disk,37.90372453531595,-122.05358215613458,30.0,2006,12,Night
Sonoma,CA,light,38.24330000000007,-122.46019999999989,300.0,2006,12,Night
Maricopa,AZ,triangle,33.05586756756755,-112.05598918918918,1500.0,2006,12,Night
Phoenix,AZ,triangle,33.5353805506076,-112.04946000000058,3600.0,2006,12,Night
Santa Clara,UT,circle,37.1316,-113.6508,3.0,2006,12,Night
Conrad,MT,changing,48.20420000000001,-111.85889999999996,,2006,12,Night
San Diego,CA,light,32.78722907702912,-117.14026773074518,2.0,2006,12,Night
San Diego,CA,light,32.78722907702912,-117.14026773074518,2.0,2006,12,Night
Phoenix,AZ,formation,33.5353805506076,-112.04946000000058,,2006,12,Night
Studio City,CA,disk,34.1382647727273,-118.3920568181818,45.0,2006,12,Day
Northglenn,CO,light,,,900.0,2006,12,Night
Tularosa,NM,fireball,33.1797,-106.0917,,2006,12,Night
Visalia,CA,light,36.35665012722645,-119.34793664122137,,2006,12,Night
Stockton,CA,light,37.98273572084448,-121.31976694214812,10.0,2008,12,Night
Paradise,CA,sphere,39.74216117647062,-121.6125611764707,,2007,12,Night
McMinnville,OR,circle,45.19490000000005,-123.24660000000029,1200.0,2006,12,Night
Anthem,AZ,triangle,33.8673,-112.1468,600.0,2006,12,Night
Anthem,AZ,triangle,33.8673,-112.1468,,2006,12,Night
Seattle,WA,unknown,47.60904638888874,-122.3260283459568,30.0,2008,12,Night
Englewood,CO,unknown,39.615879827398885,-104.88518732470403,60.0,2008,12,Day
San Jose,CA,sphere,37.33884202188921,-121.88970568835909,30.0,2008,12,Day
Aurora,CO,triangle,39.68000198902613,-104.79296707818906,180.0,2008,12,Night
Las Vegas,NV,cylinder,36.14124586319169,-115.18659190010752,120.0,2006,12,Night
Holtville,CA,circle,32.8345,-115.1961,180.0,2006,12,Day
Boulder,CO,oval,40.02440360189541,-105.2687395260668,,2009,12,Night
Mount Rainier National Park,WA,other,,,6.0,2009,12,Night
Fort Greely,AK,triangle,63.9412,-145.574,10.0,2009,12,Night
Temecula,CA,circle,33.52826860158309,-117.0793609498676,,2009,12,Night
Arizona or Colorano,AZ,circle,,,8.5,2009,12,Night
Canon City,CO,flash,,,,2009,12,Night
Tucson,AZ,disk,32.25994075660238,-110.92754232690946,,2005,12,Night
Fresno,CA,light,36.788250933332975,-119.7894705333327,180.0,2009,12,Night
Huntington Beach,CA,changing,33.68843322932913,-118.00499422776866,60.0,2009,12,Night
Daly City,CA,triangle,37.68198221574339,-122.46427900874627,1800.0,2009,12,Night
Santa Monica,CA,formation,34.02342753378392,-118.48167652027054,20.0,2009,12,Night
Long Beach,CA,unknown,33.790023288382365,-118.17310534231996,330.0,2009,12,Night
West Covina,CA,triangle,34.05638785714306,-117.91550821428572,3.0,2009,12,Night
Ontario,CA,triangle,34.043998989898924,-117.62222585858666,,2009,12,Night
Temecula,CA,unknown,33.52826860158309,-117.0793609498676,60.0,2009,12,Night
San Carlos,CA,rectangle,37.49799999999969,-122.26720000000056,300.0,2009,12,Night
Ashton,NV,formation,,,120.0,2009,12,Night
Perris,CA,disk,33.81609698275861,-117.25104913793083,300.0,2009,12,Day
Colton,CA,disk,34.014400000000016,-117.27720000000026,,2009,12,Night
Springerville,AZ,flash,34.0486,-109.2019,1.0,2009,12,Night
Berkeley,CA,light,37.87717107897656,-122.26792135706324,10.0,2009,12,Night
Colorado Springs,CO,triangle,38.861478298237735,-104.7803977653625,10.0,2009,12,Night
Leggett,CA,oval,39.8795,-123.6898,4.0,2009,12,Night
Denver,CO,disk,39.7451263722071,-104.95934593826648,240.0,2009,12,Night
Campbell,CA,unknown,37.28045681818204,-121.9565477272729,,2009,12,Night
Stanley,NM,sphere,35.2183,-105.9654,14400.0,2009,12,Night
San Francisco,CA,circle,37.76999211048635,-122.42539404565326,60.0,2009,12,Night
Phoenix,AZ,light,33.5353805506076,-112.04946000000058,,2009,12,Night
